x,y,latitude,transparen,longitude,fid,station_vi,visit_date,color_id
23.4,58.2,58.200000000000003,2.000000000000000,23.399999999999999,698,87096.0,1987/05/28 08:20:00.000,12.0
23.35,57.96,57.960000000000001,3.000000000000000,23.350000000000001,699,87097.0,1987/05/28 10:45:00.000,11.0
22.8833,57.7976,57.797600000000003,4.000000000000000,22.883299999999998,700,87098.0,1987/05/28 13:15:00.000,12.0
22.9833,57.5667,57.566699999999997,3.000000000000000,22.983300000000000,701,87099.0,1987/05/28 16:20:00.000,12.0
23.4833,57.4,57.399999999999999,3.000000000000000,23.483300000000000,702,87100.0,1987/05/28 19:10:00.000,11.0
22.41,57.8433,57.843299999999999,5.000000000000000,22.410000000000000,703,87101.0,1987/05/27 20:40:00.000,10.0
23.6167,57.6167,57.616700000000002,3.000000000000000,23.616700000000002,704,87104.0,1987/05/29 12:00:00.000,12.0
23.9833,57.1,57.100000000000001,2.000000000000000,23.983300000000000,705,87110.0,1987/06/09 09:30:00.000,20.0
24.0833,57.35,57.350000000000001,3.000000000000000,24.083300000000001,706,87111.0,1987/06/09 10:40:00.000,18.0
23.85,57.3,57.299999999999997,2.000000000000000,23.850000000000001,707,87112.0,1987/06/09 12:15:00.000,18.0
23.4833,57.4,57.399999999999999,3.000000000000000,23.483300000000000,708,87113.0,1987/06/09 14:20:00.000,17.0
23.6167,57.6167,57.616700000000002,3.000000000000000,23.616700000000002,709,87114.0,1987/06/09 16:25:00.000,18.0
22.8833,57.7976,57.797600000000003,4.000000000000000,22.883299999999998,710,87116.0,1987/06/10 08:20:00.000,11.0
22.41,57.8433,57.843299999999999,3.000000000000000,22.410000000000000,711,87117.0,1987/06/10 10:40:00.000,11.0
23.4,58.2,58.200000000000003,3.500000000000000,23.399999999999999,712,87118.0,1987/06/10 16:40:00.000,11.0
23.35,57.96,57.960000000000001,4.000000000000000,23.350000000000001,713,87119.0,1987/06/10 16:50:00.000,11.0
24.1318,57.9683,57.968299999999999,3.500000000000000,24.131799999999998,714,87120.0,1987/06/10 19:55:00.000,11.0
24.1167,57.6,57.600000000000001,3.000000000000000,24.116700000000002,715,87121.0,1987/06/10 22:30:00.000,11.0
23.9833,57.1,57.100000000000001,3.000000000000000,23.983300000000000,716,87122.0,1987/06/30 09:20:00.000,18.0
23.85,57.3,57.299999999999997,3.000000000000000,23.850000000000001,717,87123.0,1987/06/30 11:25:00.000,17.0
23.4833,57.4,57.399999999999999,2.500000000000000,23.483300000000000,718,87124.0,1987/06/30 13:30:00.000,16.0
22.8781,57.5354,57.535400000000003,3.500000000000000,22.878100000000000,719,87125.0,1987/06/30 16:40:00.000,15.0
24.0833,57.35,57.350000000000001,2.000000000000000,24.083300000000001,720,87073.0,1987/05/16 12:20:00.000,19.0
23.85,57.3,57.299999999999997,3.000000000000000,23.850000000000001,721,87074.0,1987/05/16 14:55:00.000,11.0
23.9833,57.1,57.100000000000001,1.500000000000000,23.983300000000000,722,87075.0,1987/05/16 18:05:00.000,20.0
22.9833,57.5667,57.566699999999997,4.000000000000000,22.983300000000000,723,87126.0,1987/06/30 17:40:00.000,14.0
22.41,57.8433,57.843299999999999,4.500000000000000,22.410000000000000,724,87127.0,1987/07/01 08:30:00.000,11.0
22.8833,57.7976,57.797600000000003,4.500000000000000,22.883299999999998,725,87128.0,1987/07/01 10:30:00.000,12.0
23.0503,57.9508,57.950800000000001,4.500000000000000,23.050300000000000,726,87129.0,1987/07/01 12:00:00.000,11.0
23.35,57.96,57.960000000000001,4.000000000000000,23.350000000000001,727,87130.0,1987/07/01 13:35:00.000,12.0
23.4,58.2,58.200000000000003,4.000000000000000,23.399999999999999,728,87131.0,1987/07/01 16:10:00.000,11.0
23.4718,58.4311,58.431100000000001,4.000000000000000,23.471800000000002,729,87132.0,1987/07/01 18:25:00.000,12.0
23.4686,57.8333,57.833300000000001,4.000000000000000,23.468599999999999,730,87133.0,1987/07/02 08:45:00.000,13.0
24.1318,57.9683,57.968299999999999,3.500000000000000,24.131799999999998,731,87134.0,1987/07/02 10:50:00.000,14.0
24.2976,57.5922,57.592199999999998,3.000000000000000,24.297599999999999,732,87135.0,1987/07/02 17:15:00.000,15.0
24.1167,57.6,57.600000000000001,3.500000000000000,24.116700000000002,733,87136.0,1987/07/02 18:10:00.000,13.0
23.6167,57.6167,57.616700000000002,4.000000000000000,23.616700000000002,734,87137.0,1987/07/02 20:35:00.000,12.0
24.0833,57.35,57.350000000000001,3.500000000000000,24.083300000000001,735,87138.0,1987/07/02 23:10:00.000,14.0
22.41,57.8433,57.843299999999999,4.000000000000000,22.410000000000000,736,87183.0,1987/09/02 10:00:00.000,12.0
22.8833,57.7976,57.797600000000003,4.000000000000000,22.883299999999998,737,87184.0,1987/09/02 12:36:00.000,13.0
23.4,58.2,58.200000000000003,2.000000000000000,23.399999999999999,738,87185.0,1987/09/02 16:04:00.000,12.0
23.35,57.96,57.960000000000001,3.000000000000000,23.350000000000001,739,87186.0,1987/09/02 18:26:00.000,12.0
22.9833,57.5667,57.566699999999997,5.000000000000000,22.983300000000000,740,87189.0,1987/09/03 08:36:00.000,12.0
24.0833,57.35,57.350000000000001,2.000000000000000,24.083300000000001,741,87191.0,1987/09/03 14:43:00.000,12.0
23.85,57.3,57.299999999999997,3.000000000000000,23.850000000000001,742,87192.0,1987/09/03 16:25:00.000,12.0
23.9833,57.1,57.100000000000001,1.000000000000000,23.983300000000000,743,87193.0,1987/09/03 18:10:00.000,20.0
22.71,57.88,57.880000000000003,4.000000000000000,22.710000000000001,744,87270.0,1987/06/30 20:20:00.000,12.0
24.0017,57.0833,57.083300000000001,1.200000000000000,24.001700000000000,745,201002.0,2001/01/30 10:45:00.000,21.0
23.9833,57.1,57.100000000000001,3.200000000000000,23.983300000000000,746,201003.0,2001/01/30 11:30:00.000,11.0
23.85,57.3,57.299999999999997,3.700000000000000,23.850000000000001,747,201004.0,2001/01/30 13:55:00.000,9.0
23.4833,57.4,57.399999999999999,3.200000000000000,23.483300000000000,748,201007.0,2001/01/31 06:55:00.000,9.0
23.6667,57.1667,57.166699999999999,3.500000000000000,23.666699999999999,749,201008.0,2001/01/31 10:15:00.000,9.0
24.0833,57.35,57.350000000000001,2.000000000000000,24.083300000000001,750,201009.0,2001/02/24 12:45:00.000,17.0
23.85,57.3,57.299999999999997,2.700000000000000,23.850000000000001,751,201010.0,2001/02/24 16:00:00.000,15.0
23.9833,57.1,57.100000000000001,2.800000000000000,23.983300000000000,752,201013.0,2001/02/25 07:55:00.000,15.0
24.0017,57.0833,57.083300000000001,1.200000000000000,24.001700000000000,753,201014.0,2001/02/25 08:50:00.000,19.0
23.6167,57.6167,57.616700000000002,3.500000000000000,23.616700000000002,754,201016.0,2001/02/27 15:30:00.000,12.0
22.9833,57.5667,57.566699999999997,3.500000000000000,22.983300000000000,755,201019.0,2001/02/28 06:45:00.000,11.0
23.4833,57.4,57.399999999999999,3.500000000000000,23.483300000000000,756,201020.0,2001/02/28 09:40:00.000,11.0
23.85,57.3,57.299999999999997,4.200000000000000,23.850000000000001,757,201021.0,2001/03/13 14:40:00.000,9.0
23.85,57.3,57.299999999999997,4.100000000000000,23.850000000000001,758,201022.0,2001/03/14 08:00:00.000,9.0
23.9833,57.1,57.100000000000001,1.400000000000000,23.983300000000000,759,201023.0,2001/03/14 11:55:00.000,17.0
24.0017,57.0833,57.083300000000001,1.800000000000000,24.001700000000000,760,201024.0,2001/03/14 13:15:00.000,21.0
23.85,57.3,57.299999999999997,4.100000000000000,23.850000000000001,761,201026.0,2001/03/29 08:00:00.000,11.0
23.9333,57.1667,57.166699999999999,1.200000000000000,23.933299999999999,762,201027.0,2001/03/29 10:10:00.000,15.0
23.948,57.1408,57.140799999999999,1.300000000000000,23.948000000000000,763,201028.0,2001/03/29 10:45:00.000,15.0
23.9173,57.1388,57.138800000000003,0.800000000000000,23.917300000000001,764,201029.0,2001/03/29 11:15:00.000,15.0
23.8465,57.1703,57.170299999999997,1.200000000000000,23.846499999999999,765,201030.0,2001/03/29 12:00:00.000,15.0
23.8955,57.1902,57.190199999999997,1.800000000000000,23.895499999999998,766,201031.0,2001/03/29 12:30:00.000,19.0
23.918,57.168,57.167999999999999,1.800000000000000,23.917999999999999,767,201032.0,2001/03/29 13:05:00.000,15.0
23.9407,57.1443,57.144300000000001,1.100000000000000,23.940700000000000,768,201033.0,2001/03/29 13:35:00.000,21.0
23.962,57.1225,57.122500000000002,0.800000000000000,23.962000000000000,769,201034.0,2001/03/29 14:00:00.000,21.0
23.9833,57.1,57.100000000000001,0.800000000000000,23.983300000000000,770,201035.0,2001/03/29 14:20:00.000,15.0
24.0017,57.0833,57.083300000000001,0.700000000000000,24.001700000000000,771,201036.0,2001/03/29 14:55:00.000,21.0
23.9792,57.0737,57.073700000000002,0.800000000000000,23.979199999999999,772,201037.0,2001/03/29 15:45:00.000,15.0
23.9245,57.0885,57.088500000000003,0.600000000000000,23.924499999999998,773,201038.0,2001/03/29 16:05:00.000,15.0
23.8928,57.098,57.097999999999999,0.900000000000000,23.892800000000001,774,201039.0,2001/03/29 16:30:00.000,15.0
23.8528,57.1097,57.109699999999997,1.100000000000000,23.852799999999998,775,201040.0,2001/03/29 16:50:00.000,15.0
23.8907,57.1103,57.110300000000002,0.900000000000000,23.890699999999999,776,201041.0,2001/03/29 17:10:00.000,15.0
24.0092,57.07,57.070000000000000,0.800000000000000,24.009200000000000,777,201042.0,2001/03/29 17:50:00.000,15.0
23.85,57.3,57.299999999999997,2.200000000000000,23.850000000000001,778,201046.0,2001/04/10 12:35:00.000,11.0
23.85,57.3,57.299999999999997,2.400000000000000,23.850000000000001,779,201047.0,2001/04/11 06:45:00.000,13.0
23.9833,57.1,57.100000000000001,1.100000000000000,23.983300000000000,780,201048.0,2001/04/11 10:15:00.000,21.0
24.0017,57.0833,57.083300000000001,1.100000000000000,24.001700000000000,781,201049.0,2001/04/11 11:30:00.000,21.0
24.0017,57.0833,57.083300000000001,0.900000000000000,24.001700000000000,782,201052.0,2001/04/24 13:45:00.000,20.0
23.9833,57.1,57.100000000000001,1.200000000000000,23.983300000000000,783,201053.0,2001/04/24 14:20:00.000,20.0
23.9792,57.0737,57.073700000000002,1.000000000000000,23.979199999999999,784,201054.0,2001/04/24 15:30:00.000,20.0
23.9683,57.0433,57.043300000000002,1.500000000000000,23.968299999999999,785,201055.0,2001/04/24 16:15:00.000,20.0
23.92,57.025,57.024999999999999,2.000000000000000,23.920000000000002,786,201056.0,2001/04/24 16:45:00.000,20.0
23.7433,56.98,56.979999999999997,2.100000000000000,23.743300000000001,787,201057.0,2001/04/24 17:55:00.000,18.0
23.705,56.9767,56.976700000000001,1.800000000000000,23.704999999999998,788,201058.0,2001/04/24 18:55:00.000,19.0
23.4867,57.0467,57.046700000000001,2.000000000000000,23.486699999999999,789,201059.0,2001/04/24 19:45:00.000,19.0
23.85,57.3,57.299999999999997,2.100000000000000,23.850000000000001,790,201062.0,2001/04/25 05:40:00.000,18.0
23.7667,57.4167,57.416699999999999,3.200000000000000,23.766700000000000,791,201063.0,2001/04/25 07:25:00.000,16.0
23.4833,57.4,57.399999999999999,3.000000000000000,23.483300000000000,792,201064.0,2001/04/25 09:00:00.000,16.0
23.2123,57.3275,57.327500000000001,2.500000000000000,23.212299999999999,793,201065.0,2001/04/25 11:10:00.000,17.0
22.8167,57.5333,57.533299999999997,3.500000000000000,22.816700000000001,794,201066.0,2001/04/25 13:40:00.000,13.0
22.9833,57.5667,57.566699999999997,3.000000000000000,22.983300000000000,795,201067.0,2001/04/25 14:45:00.000,14.0
24.097,57.0986,57.098599999999998,1.700000000000000,24.097000000000001,796,201068.0,2001/04/26 05:55:00.000,20.0
24.25,57.1683,57.168300000000002,1.100000000000000,24.250000000000000,797,201069.0,2001/04/26 07:10:00.000,20.0
24.3667,57.24,57.240000000000002,1.700000000000000,24.366700000000002,798,201070.0,2001/04/26 08:20:00.000,19.0
24.3733,57.315,57.314999999999998,1.600000000000000,24.373300000000000,799,201071.0,2001/04/26 09:10:00.000,19.0
24.0833,57.35,57.350000000000001,1.800000000000000,24.083300000000001,800,201072.0,2001/04/26 10:40:00.000,18.0
24.3533,57.4483,57.448300000000003,2.000000000000000,24.353300000000001,801,201073.0,2001/04/26 12:55:00.000,18.0
24.3367,57.5933,57.593299999999999,2.000000000000000,24.336700000000000,802,201074.0,2001/04/26 14:05:00.000,17.0
24.1167,57.6,57.600000000000001,2.800000000000000,24.116700000000002,803,201075.0,2001/04/26 15:10:00.000,15.0
24.2518,57.7633,57.763300000000001,1.900000000000000,24.251799999999999,804,201076.0,2001/04/26 17:05:00.000,19.0
24.2433,57.88,57.880000000000003,2.200000000000000,24.243300000000001,805,201077.0,2001/04/26 18:10:00.000,17.0
24.0665,57.8827,57.882700000000000,2.500000000000000,24.066500000000001,806,201078.0,2001/04/26 19:15:00.000,15.0
23.9167,57.85,57.850000000000001,2.500000000000000,23.916699999999999,807,201079.0,2001/04/26 20:05:00.000,15.0
23.6167,57.6167,57.616700000000002,3.200000000000000,23.616700000000002,808,201080.0,2001/04/27 06:00:00.000,14.0
23.85,57.3,57.299999999999997,2.100000000000000,23.850000000000001,809,201081.0,2001/04/27 09:50:00.000,17.0
23.9333,57.1667,57.166699999999999,1.800000000000000,23.933299999999999,810,201082.0,2001/04/27 14:45:00.000,19.0
24.0017,57.0833,57.083300000000001,1.200000000000000,24.001700000000000,811,201084.0,2001/05/09 10:30:00.000,21.0
23.9833,57.1,57.100000000000001,1.200000000000000,23.983300000000000,812,201085.0,2001/05/09 12:45:00.000,21.0
23.9792,57.0737,57.073700000000002,1.200000000000000,23.979199999999999,813,201086.0,2001/05/09 14:20:00.000,19.0
23.9683,57.0433,57.043300000000002,1.300000000000000,23.968299999999999,814,201087.0,2001/05/09 15:00:00.000,21.0
23.92,57.025,57.024999999999999,1.200000000000000,23.920000000000002,815,201088.0,2001/05/09 15:52:00.000,19.0
23.8883,57.055,57.055000000000000,1.200000000000000,23.888300000000001,816,201089.0,2001/05/09 16:52:00.000,21.0
23.8129,57.0862,57.086199999999998,1.200000000000000,23.812899999999999,817,201090.0,2001/05/09 17:53:00.000,21.0
23.9333,57.1667,57.166699999999999,1.200000000000000,23.933299999999999,818,201091.0,2001/05/09 19:05:00.000,21.0
23.85,57.3,57.299999999999997,1.200000000000000,23.850000000000001,819,201092.0,2001/05/09 20:30:00.000,19.0
23.6667,57.1667,57.166699999999999,1.800000000000000,23.666699999999999,820,201093.0,2001/05/10 05:02:00.000,19.0
23.7433,56.98,56.979999999999997,1.600000000000000,23.743300000000001,821,201094.0,2001/05/10 07:58:00.000,19.0
23.9565,57.1243,57.124299999999998,1.800000000000000,23.956499999999998,822,201095.0,2001/05/15 10:35:00.000,19.0
24.097,57.0986,57.098599999999998,1.000000000000000,24.097000000000001,823,201096.0,2001/05/15 11:43:00.000,19.0
24.2167,57.1833,57.183300000000003,1.200000000000000,24.216699999999999,824,201097.0,2001/05/15 13:20:00.000,19.0
24.2167,57.1833,57.183300000000003,1.200000000000000,24.216699999999999,825,201098.0,2001/05/15 14:15:00.000,21.0
24.25,57.1683,57.168300000000002,1.400000000000000,24.250000000000000,826,201099.0,2001/05/15 14:58:00.000,19.0
24.3667,57.24,57.240000000000002,1.200000000000000,24.366700000000002,827,201100.0,2001/05/15 16:28:00.000,19.0
24.3733,57.315,57.314999999999998,1.200000000000000,24.373300000000000,828,201101.0,2001/05/15 17:42:00.000,19.0
24.3533,57.4483,57.448300000000003,1.500000000000000,24.353300000000001,829,201102.0,2001/05/15 19:15:00.000,19.0
23.6,57.5,57.500000000000000,1.800000000000000,23.600000000000001,830,201103.0,2001/05/15 20:12:00.000,11.0
24.3367,57.5933,57.593299999999999,1.800000000000000,24.336700000000000,831,201104.0,2001/05/15 21:42:00.000,11.0
24.3367,57.5933,57.593299999999999,1.800000000000000,24.336700000000000,832,201105.0,2001/05/15 22:15:00.000,11.0
24.1167,57.6,57.600000000000001,3.000000000000000,24.116700000000002,833,201106.0,2001/05/16 05:00:00.000,11.0
24.2518,57.7633,57.763300000000001,2.200000000000000,24.251799999999999,834,201107.0,2001/05/16 07:23:00.000,11.0
24.2433,57.88,57.880000000000003,3.000000000000000,24.243300000000001,835,201108.0,2001/05/16 08:55:00.000,11.0
24.0665,57.8827,57.882700000000000,2.500000000000000,24.066500000000001,836,201109.0,2001/05/16 09:52:00.000,11.0
23.9167,57.85,57.850000000000001,2.500000000000000,23.916699999999999,837,201110.0,2001/05/16 11:15:00.000,11.0
23.35,57.96,57.960000000000001,2.600000000000000,23.350000000000001,838,201111.0,2001/05/16 14:50:00.000,11.0
22.8833,57.7976,57.797600000000003,3.500000000000000,22.883299999999998,839,201112.0,2001/05/16 18:35:00.000,9.0
22.6167,57.7333,57.733300000000000,4.500000000000000,22.616700000000002,840,201113.0,2001/05/16 20:30:00.000,9.0
22.8167,57.5333,57.533299999999997,4.500000000000000,22.816700000000001,841,201114.0,2001/05/17 05:00:00.000,9.0
22.9833,57.5667,57.566699999999997,3.800000000000000,22.983300000000000,842,201115.0,2001/05/17 06:12:00.000,9.0
23.6167,57.6167,57.616700000000002,2.300000000000000,23.616700000000002,843,201116.0,2001/05/17 10:10:00.000,11.0
23.7667,57.4167,57.416699999999999,2.200000000000000,23.766700000000000,844,201117.0,2001/05/17 13:55:00.000,11.0
23.4833,57.4,57.399999999999999,2.200000000000000,23.483300000000000,845,201118.0,2001/05/17 16:05:00.000,11.0
23.2373,57.3589,57.358899999999998,3.000000000000000,23.237300000000001,846,201119.0,2001/05/17 18:45:00.000,9.0
23.2123,57.3275,57.327500000000001,3.300000000000000,23.212299999999999,847,201120.0,2001/05/17 19:15:00.000,9.0
23.2754,57.173,57.173000000000002,2.500000000000000,23.275400000000001,848,201121.0,2001/05/17 20:50:00.000,11.0
23.2754,57.173,57.173000000000002,2.500000000000000,23.275400000000001,849,201122.0,2001/05/17 21:27:00.000,11.0
23.4867,57.0467,57.046700000000001,2.200000000000000,23.486699999999999,850,201123.0,2001/05/18 04:35:00.000,19.0
23.705,56.9767,56.976700000000001,2.100000000000000,23.704999999999998,851,201124.0,2001/05/18 06:10:00.000,11.0
23.85,57.3,57.299999999999997,2.500000000000000,23.850000000000001,852,201125.0,2001/05/18 08:55:00.000,11.0
24.0833,57.35,57.350000000000001,2.000000000000000,24.083300000000001,853,201126.0,2001/05/18 10:45:00.000,11.0
24.0017,57.0833,57.083300000000001,1.200000000000000,24.001700000000000,854,201127.0,2001/05/18 13:45:00.000,21.0
23.85,57.3,57.299999999999997,2.200000000000000,23.850000000000001,855,201129.0,2001/05/29 12:45:00.000,12.0
23.4833,57.4,57.399999999999999,3.200000000000000,23.483300000000000,856,201130.0,2001/05/29 14:55:00.000,9.0
22.8167,57.5333,57.533299999999997,3.500000000000000,22.816700000000001,857,201131.0,2001/05/29 18:05:00.000,9.0
22.9833,57.5667,57.566699999999997,3.300000000000000,22.983300000000000,858,201132.0,2001/05/29 19:00:00.000,9.0
23.6167,57.6167,57.616700000000002,3.000000000000000,23.616700000000002,859,201133.0,2001/05/29 21:55:00.000,12.0
24.1167,57.6,57.600000000000001,3.100000000000000,24.116700000000002,860,201134.0,2001/05/30 04:55:00.000,12.0
24.3367,57.5933,57.593299999999999,1.900000000000000,24.336700000000000,861,201135.0,2001/05/30 06:05:00.000,17.0
24.0833,57.35,57.350000000000001,2.800000000000000,24.083300000000001,862,201136.0,2001/05/30 08:15:00.000,18.0
24.3733,57.315,57.314999999999998,1.900000000000000,24.373300000000000,863,201137.0,2001/05/30 09:50:00.000,18.0
24.3667,57.24,57.240000000000002,1.900000000000000,24.366700000000002,864,201138.0,2001/05/30 10:50:00.000,18.0
24.25,57.1683,57.168300000000002,1.700000000000000,24.250000000000000,865,201139.0,2001/05/30 11:45:00.000,18.0
24.097,57.0986,57.098599999999998,1.500000000000000,24.097000000000001,866,201140.0,2001/05/30 12:55:00.000,18.0
23.9833,57.1,57.100000000000001,1.600000000000000,23.983300000000000,867,201141.0,2001/05/30 13:45:00.000,18.0
24.0017,57.0833,57.083300000000001,1.400000000000000,24.001700000000000,868,201142.0,2001/05/30 14:25:00.000,19.0
23.9792,57.0737,57.073700000000002,1.300000000000000,23.979199999999999,869,201143.0,2001/05/30 15:00:00.000,20.0
23.9683,57.0433,57.043300000000002,2.000000000000000,23.968299999999999,870,201145.0,2001/05/30 17:10:00.000,17.0
23.92,57.025,57.024999999999999,2.000000000000000,23.920000000000002,871,201146.0,2001/05/30 17:40:00.000,17.0
23.7433,56.98,56.979999999999997,1.500000000000000,23.743300000000001,872,201147.0,2001/05/30 18:50:00.000,18.0
23.705,56.9767,56.976700000000001,2.200000000000000,23.704999999999998,873,201148.0,2001/05/30 19:50:00.000,17.0
23.4867,57.0467,57.046700000000001,2.300000000000000,23.486699999999999,874,201149.0,2001/05/30 20:50:00.000,14.0
23.6667,57.1667,57.166699999999999,2.500000000000000,23.666699999999999,875,201150.0,2001/05/30 22:25:00.000,16.0
23.85,57.3,57.299999999999997,2.100000000000000,23.850000000000001,876,201151.0,2001/05/31 05:15:00.000,18.0
24.0017,57.0833,57.083300000000001,1.500000000000000,24.001700000000000,877,201153.0,2001/06/14 12:10:00.000,21.0
23.9792,57.0737,57.073700000000002,2.100000000000000,23.979199999999999,878,201154.0,2001/06/14 12:55:00.000,19.0
23.9833,57.1,57.100000000000001,1.500000000000000,23.983300000000000,879,201155.0,2001/06/14 13:30:00.000,19.0
23.9683,57.0433,57.043300000000002,1.200000000000000,23.968299999999999,880,201156.0,2001/06/14 15:02:00.000,19.0
23.92,57.025,57.024999999999999,1.500000000000000,23.920000000000002,881,201157.0,2001/06/14 15:45:00.000,19.0
23.7433,56.98,56.979999999999997,1.800000000000000,23.743300000000001,882,201158.0,2001/06/14 16:55:00.000,19.0
23.705,56.9767,56.976700000000001,1.800000000000000,23.704999999999998,883,201159.0,2001/06/14 17:55:00.000,19.0
23.4867,57.0467,57.046700000000001,2.100000000000000,23.486699999999999,884,201160.0,2001/06/14 18:52:00.000,11.0
23.6667,57.1667,57.166699999999999,2.700000000000000,23.666699999999999,885,201161.0,2001/06/14 20:25:00.000,11.0
23.4833,57.4,57.399999999999999,3.200000000000000,23.483300000000000,886,201162.0,2001/06/15 04:15:00.000,9.0
22.9833,57.5667,57.566699999999997,4.100000000000000,22.983300000000000,887,201163.0,2001/06/15 08:20:00.000,9.0
23.6167,57.6167,57.616700000000002,4.300000000000000,23.616700000000002,888,201164.0,2001/06/15 11:12:00.000,11.0
24.1167,57.6,57.600000000000001,4.500000000000000,24.116700000000002,889,201165.0,2001/06/15 13:50:00.000,9.0
24.0833,57.35,57.350000000000001,5.500000000000000,24.083300000000001,890,201166.0,2001/06/15 16:05:00.000,11.0
24.3733,57.315,57.314999999999998,2.500000000000000,24.373300000000000,891,201167.0,2001/06/15 18:27:00.000,19.0
24.3667,57.24,57.240000000000002,1.300000000000000,24.366700000000002,892,201168.0,2001/06/15 19:25:00.000,21.0
24.25,57.1683,57.168300000000002,1.500000000000000,24.250000000000000,893,201169.0,2001/06/15 20:25:00.000,19.0
24.097,57.0986,57.098599999999998,1.500000000000000,24.097000000000001,894,201170.0,2001/06/15 21:40:00.000,19.0
23.85,57.3,57.299999999999997,3.500000000000000,23.850000000000001,895,201171.0,2001/06/16 06:05:00.000,9.0
23.85,57.3,57.299999999999997,2.600000000000000,23.850000000000001,896,201172.0,2001/06/25 17:30:00.000,13.0
23.85,57.3,57.299999999999997,2.800000000000000,23.850000000000001,897,201173.0,2001/06/27 06:15:00.000,9.0
23.9833,57.1,57.100000000000001,1.900000000000000,23.983300000000000,898,201174.0,2001/06/27 10:55:00.000,19.0
24.0017,57.0833,57.083300000000001,1.600000000000000,24.001700000000000,899,201175.0,2001/06/27 11:30:00.000,21.0
24.0017,57.0833,57.083300000000001,2.600000000000000,24.001700000000000,900,201178.0,2001/07/16 13:15:00.000,14.0
23.9833,57.1,57.100000000000001,3.000000000000000,23.983300000000000,901,201179.0,2001/07/16 14:05:00.000,15.0
24.097,57.0986,57.098599999999998,2.600000000000000,24.097000000000001,902,201180.0,2001/07/16 16:00:00.000,14.0
24.25,57.1683,57.168300000000002,3.000000000000000,24.250000000000000,903,201181.0,2001/07/16 17:20:00.000,15.0
24.3667,57.24,57.240000000000002,2.900000000000000,24.366700000000002,904,201182.0,2001/07/16 18:35:00.000,15.0
24.3733,57.315,57.314999999999998,2.800000000000000,24.373300000000000,905,201183.0,2001/07/16 19:20:00.000,16.0
24.0833,57.35,57.350000000000001,3.000000000000000,24.083300000000001,906,201184.0,2001/07/16 21:05:00.000,15.0
24.3367,57.5933,57.593299999999999,3.000000000000000,24.336700000000000,907,201185.0,2001/07/17 04:55:00.000,16.0
24.1167,57.6,57.600000000000001,4.000000000000000,24.116700000000002,908,201186.0,2001/07/17 06:20:00.000,13.0
23.6167,57.6167,57.616700000000002,3.300000000000000,23.616700000000002,909,201187.0,2001/07/17 08:50:00.000,16.0
22.9833,57.5667,57.566699999999997,2.700000000000000,22.983300000000000,910,201188.0,2001/07/17 12:10:00.000,12.0
22.8167,57.5333,57.533299999999997,2.500000000000000,22.816700000000001,911,201189.0,2001/07/17 13:15:00.000,12.0
23.2123,57.3275,57.327500000000001,3.000000000000000,23.212299999999999,912,201190.0,2001/07/17 16:05:00.000,12.0
23.4833,57.4,57.399999999999999,2.600000000000000,23.483300000000000,913,201191.0,2001/07/17 17:45:00.000,13.0
23.85,57.3,57.299999999999997,2.900000000000000,23.850000000000001,914,201192.0,2001/07/17 20:45:00.000,13.0
23.6667,57.1667,57.166699999999999,3.000000000000000,23.666699999999999,915,201193.0,2001/07/18 05:10:00.000,16.0
23.4867,57.0467,57.046700000000001,3.700000000000000,23.486699999999999,916,201194.0,2001/07/18 07:00:00.000,11.0
23.705,56.9767,56.976700000000001,3.000000000000000,23.704999999999998,917,201195.0,2001/07/18 08:05:00.000,12.0
23.7433,56.98,56.979999999999997,2.700000000000000,23.743300000000001,918,201196.0,2001/07/18 09:10:00.000,12.0
23.92,57.025,57.024999999999999,2.200000000000000,23.920000000000002,919,201197.0,2001/07/18 10:15:00.000,16.0
23.9683,57.0433,57.043300000000002,2.200000000000000,23.968299999999999,920,201198.0,2001/07/18 11:05:00.000,15.0
23.9792,57.0737,57.073700000000002,2.300000000000000,23.979199999999999,921,201199.0,2001/07/18 11:45:00.000,18.0
23.85,57.3,57.299999999999997,3.300000000000000,23.850000000000001,922,201200.0,2001/07/24 11:20:00.000,13.0
23.6167,57.6167,57.616700000000002,2.500000000000000,23.616700000000002,923,201201.0,2001/07/24 14:35:00.000,11.0
23.6159,57.6333,57.633299999999998,3.200000000000000,23.615900000000000,924,201202.0,2001/07/24 16:40:00.000,11.0
23.585,57.6167,57.616700000000002,2.800000000000000,23.585000000000001,925,201203.0,2001/07/24 17:55:00.000,11.0
23.62,57.6,57.600000000000001,2.800000000000000,23.620000000000001,926,201204.0,2001/07/24 19:00:00.000,11.0
23.6467,57.6167,57.616700000000002,2.800000000000000,23.646699999999999,927,201205.0,2001/07/24 20:05:00.000,11.0
23.8496,57.3164,57.316400000000002,3.600000000000000,23.849599999999999,928,201211.0,2001/07/25 05:20:00.000,13.0
23.8078,57.2997,57.299700000000001,3.400000000000000,23.807800000000000,929,201212.0,2001/07/25 06:55:00.000,11.0
23.8498,57.2832,57.283200000000001,3.700000000000000,23.849799999999998,930,201213.0,2001/07/25 08:20:00.000,13.0
23.8811,57.2995,57.299500000000002,3.600000000000000,23.881100000000000,931,201214.0,2001/07/25 09:35:00.000,11.0
23.85,57.3,57.299999999999997,3.600000000000000,23.850000000000001,932,201215.0,2001/07/25 10:50:00.000,11.0
